Kood;Lühinimetus;Nimetus;Pikk_nimetus (SNOMED CT FSN);Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus;JSV kood VSR-i jaoks
762691001;;Klassikaline Hodgkini lümfoom;Classical Hodgkin lymphoma (morphologic abnormality);;0;29.11.2018;;13.12.2018;Eesti Patoloogide Selts;1;Lisatud JSV kood VSR-i jaoks;4- vähk
448141006;;Mitteadekvaatne materjal rakkude väljendunud lagunemise tõttu;Specimen unsatisfactory for evaluation due to marked cellular degeneration (finding);;0;29.11.2018;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 43515008 Specimen unsatisfactory for evaluation due to marked cellular degeneration (finding);
734305000;;Hüdroopne leiomüoom;Hydropic leiomyoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
12341000132100;;B-rakklümfoom, klassifitseerimatu, difuusse B-suurrakk- ja Burkitti lümfoomi tunnustega;B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 734142002 B-cell lymphoma with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma (morphologic abnormality);4- vähk
285424002;;IgG monoklonaalne gammopaatia, määratlemata tähendusega;Immunoglobulin G monoclonal gammopathy of uncertain significance (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
285423008;;IgA monoklonaalne gammopaatia, määratlemata tähendusega;Immunoglobulin A monoclonal gammopathy of uncertain significance (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
285428004;;IgD monoklonaalne gammopaatia, määratlemata tähendusega;Immunoglobulin D monoclonal gammopathy of uncertain significance (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
276654001;;Kaasasündinud väärarend;Congenital malformation (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 107656002 Congenital anomaly (morphologic abnormality);1- kasvajat ei ole
781067001;;Polütsüstiline munasari;Polycystic ovary (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 69878008 Polycystic ovaries (disorder);
400153009;;Abdominaalne fibromatoos;Abdominal fibromatosis (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 45187003 Abdominal fibromatosis (morphologic abnormality);
44991000119100;;Düsfunktsionaalne endomeetrium;Abnormal uterine bleeding (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 19155002 Dysfunctional uterine bleeding (finding);
60878004;;Hüperreaktiivne luteinisatsioon;Theca-lutein cyst of ovary (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 440532007 Hyperreactio luteinalis (disorder);
105986008;;Osteokondrodüsplaasia;Congenital skeletal dysplasia (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 240190009 Osteochondrodysplasia (disorder);
722223000;;Neeru tsüst;Cyst of kidney (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 236439005 Cystic disease of kidney (disorder);
783806000;;Veresoonte kaasasündinud väärarend;Vascular malformation (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 32776006 Congenital vascular anomaly (morphologic abnormality);1- kasvajat ei ole
782919005;;Klassikalise Hodgkini lümfoomiga siirdamisjärgne lümfoproliferatiivne haigus;Classical Hodgkin lymphoma type posttransplant lymphoproliferative disorder (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783150002;;Iatrogeense immuunpuudulikkusega seotud siirdamisjärgne lümfoproliferatiivne haigus;Iatrogenic immunodeficiency-associated lymphoproliferative disorder (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783151003;;Atroofiajärgne hüperplaasia eesnäärmes;Post-atrophic hyperplasia of prostate (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783209004;;Atsinaar-endokriin-duktaalne kartsinoom;Mixed acinar-endocrine-ductal carcinoma (morphologic abnormality);;0;30.09.2019;;28.04.2020;Eesti Patoloogide Selts;1;Muudetud eestikeelne nimetus: Atsinaar-neuroendokriin-duktaalne kartsinoom-> Atsinaar-endokriin-duktaalne kartsinoom;4- vähk
783210009;;Sessiilne serraatlesioon düsplaasiaga;Sessile serrated adenoma with dysplasia (morphologic abnormality);;0;30.09.2019;;28.04.2020;Eesti Patoloogide Selts;1;Muudetud eestikeelne nimetus: Sessiilne serraatadenoom düsplaasiaga (SSA/PCD)-> Sessiilne serraatlesioon düsplaasiaga;
783213006;;Lamerakuline kartsinoom, HPV-negatiivne;Human papillomavirus negative squamous cell carcinoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
783212001;;Lamerakuline kartsinoom, HPV-positiivne;Human papillomavirus positive squamous cell carcinoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
783184003;;Lubjastuv tsüstiit;Encrusted cystitis (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783219005;;Teadmata maliigsuspotentsiaaliga melanotsütaarne kasvaja (MELTUMP);Melanocytic tumor of uncertain malignant potential (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783185002;;Fokaalaktiivne koliit;Focal active colitis (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783211008;;Monoklonaalne B-lümfotsütoos, mitte-KLL-tüüp;Non-chronic lymphocytic leukemia monoclonal B-cell lymphocytosis (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
786855003;;Monoklonaalne B-lümfotsütoos, KLL-tüüp;Monoclonal B-cell lymphocytosis chronic lymphocytic leukemia-type (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783541009;;Rinna implantaadiga seotud anaplastiline suurrakklümfoom;Breast implant–associated anaplastic large-cell lymphoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
784296005;;Nodaalne perifeerne T-rakklümfoom follikulaarse T-helper fenotüübiga;Nodal peripheral T-cell lymphoma with T follicular helper phenotype (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
784551004;;Follikulaarne T-rakklümfoom;Follicular T-cell lymphoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
787198005;;Primaarne perifeerne naha CD8-positiivne T-rakklümfoom;Primary cutaneous acral CD8 positive T-cell lymphoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783565007;;Indolentne seedetrakti T-rakuline lümfoproliferatiivne haigus;Indolent T-cell lymphoproliferative disorder of gastrointestinal tract (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
787036009;;Monomorfne epiteliotroopne intestinaalne T-rakklümfoom;Monomorphic epitheliotropic intestinal T-cell lymphoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
787442004;;Krooniline T-ja NK-raku tüüpi aktiivne EBV infektsioon, süsteemne vorm;Chronic active Epstein-Barr virus disease of T and natural killer cell type infection systemic form (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
786909001;;Kõrgmaliigne B-rakklümfoom MYC ja BCL2 ja/või BCL6 ümberkorraldusega;High grade B-cell lymphoma with MYC and BCL2 and/or BCL6 rearrangements (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
783220004;;Burkitti-taoline lümfoom 11q aberratsiooniga;Burkitt-like lymphoma with 11q aberration (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
787125004;;HHV-8 positiivne germinotroopne lümfoproliferatiivne haigus;Germinotropic lymphoproliferative disorder caused by Human herpesvirus 8 (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783566008;;EBV positiivne mukokutaanne haavand;Mucocutaneous ulcer caused by Epstein-Barr virus (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
787565006;;Difuusne B-suurrakklümfoom (DLBCL), aktiveeritud B-rakuline subtüüp;Diffuse large B-cell lymphoma activated B-cell subtype (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
787594004;;Difuusne B-suurrakklümfoom (DLBCL), idutsentri B-rakuline subtüüp;Diffuse large B-cell lymphoma germinal centre B-cell subtype (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
786860004;;In situ mantelrakk-kasvaja;In situ mantle cell neoplasia (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
786960000;;B-suurrakklümfoom IRF4 ümberkorraldusega;Large B-cell lymphoma with interferon regulatory factor 4 rearrangement (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
786856002;;In situ follikulaarne kasvaja;In situ follicular neoplasia (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
783414002;;NK-lümfoblastleukeemia/lümfoom;Natural killer-lymphoblastic leukemia/lymphoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
785825000;;B-lümfoblastleukeemia/lümfoom, iAMP21;B lymphoblastic leukemia lymphoma with intrachromosomal amplification of chromosome 21 (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
783744003;;B-lümfoblastleukeemia/lümfoom, BCR-ABL1-taoline;B-lymphoblastic leukemia lymphoma BCR-ABL1-like (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
783263001;;AML, RUNX1 mutatsiooniga;Acute myeloid leukemia with mutated RUNX1 (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
783017000;;AML, BCR-ABL1;Acute myeloid leukemia with BCR-ABL1 (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
37138001;;Epitelioidrakuline melanoom;Epithelioid cell melanoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
703570003;;Rinnanäärme tüüpi adenokartsinoom;Adenocarcinoma of mammary gland type (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254696000;;Desmoplastiline trihhoepitelioom;Desmoplastic trichoepithelioma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254957009;;Somatotroofne adenoom;Somatotroph adenoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254959007;;Türeotroofne adenoom;Thyrotroph adenoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254958004;;Kortikotroofne adenoom;Corticotroph adenoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254960002;;Gonadotroofne adenoom;Gonadotroph adenoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254962005;;Mittefunktsioneeriv hüpofüüsi adenoom;Functionless pituitary adenoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254961003;;Mitut hormooni produtseeriv hüpofüüsi adenoom;Mixed-functioning pituitary adenoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128784007;;Kõhreline kordoom;Chondroid chordoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128785008;;Dediferentseerunud kordoom;Dedifferentiated chordoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
67830002;;Teratokartsinosarkoom;Teratocarcinoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
51291001;;Residuaalset kasvajat ei ole;Negative for residual tumor (finding);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;1- kasvajat ei ole
233873004;;Hüpertroofiline kardiomüopaatia;Hypertrophic cardiomyopathy (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
399020009;;Dilatatiivne kardiomüopaatia;Congestive cardiomyopathy (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
74942003;;Ehhinokokoos;Echinococcosis (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
32278006;;Müeloomi silindernefropaatia;Myeloma kidney (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
127911000119105;;Hulgimüeloomist põhjustatud kergeahela nefropaatia;Light chain nephropathy due to multiple myeloma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
109827007;;Süljenäärme intraduktaalne kartsinoom;Carcinoma in situ of salivary gland duct (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
31794002;;Sümpaatiline paraganglioom;Sympathetic paraganglioma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
255029007;;Kilpnäärme papillaarne kartsinoom;Papillary thyroid carcinoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128676001;;Kilpnäärme papillaarne kartsinoom, inkapsuleerunud variant;Papillary carcinoma, encapsulated (morphologic abnormality);;0;30.09.2019;28.04.2020;;Eesti Patoloogide Selts;0;Tunnistatud kehtetuks, seda asendab 2371000181109 Papillary thyroid carcinoma, encapsulated (disorder);
128674003;;Kilpnäärme papillaarne mikrokartsinoom;Papillary microcarcinoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128677005;;Kilpnäärme papillaarne kartsinoom, silinderrakuline variant;Papillary carcinoma, columnar cell (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128675002;;Kilpnäärme papillaarne kartsinoom, onkotsüütne variant;Papillary carcinoma, oxyphilic cell (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128671006;;Kilpnäärme follikulaarne kartsinoom, minimaalinvasiivne;Follicular carcinoma, minimally invasive (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
422350000;;Kilpnäärme follikulaarne kartsinoom, inkapsuleerunud angioinvasiivne;Follicular carcinoma, grossly encapsulated with angioinvasion (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
420301000;;Kilpnäärme follikulaarne kartsinoom, laialdaselt invasiivne;Follicular carcinoma, widely invasive (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
724552002;;Kilpnäärme madalalt diferentseerunud kartsinoom;Primary poorly differentiated carcinoma of thyroid gland (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
255031003;;Kilpnäärme anaplastiline kartsinoom;Anaplastic thyroid carcinoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128746001;;Kondroidne lipoom;Chondroid lipoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
703650004;;Fosfatuurne mesenhümaalne kasvaja, pahaloomuline;Phosphaturic mesenchymal tumor, malignant (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
254737002;;Proliferatiivne fastsiit;Proliferative fasciitis (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
735597009;;Sõrme fibroos-luustuv pseudotuumor;Fibro-osseous pseudotumor of skin of digit (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
238865006;;Fibromatosis colli;Fibromatosis colli (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
404077005;;Ekstraskeletaalne osteosarkoom;Extraskeletal osteosarcoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
404085001;;Süvakudede agressiivne angiomüksoom;Aggressive angiomyxoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
703649004;;Fosfatuurne mesenhümaalne kasvaja, healoomuline;Phosphaturic mesenchymal tumor, benign (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
404079008;;Ekstraskeletaalne müksoidne kondrosarkoom;Extraskeletal myxoid chondrosarcoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
128878003;;Mittefunktsioneeriv pankrease neuroendokriinne kasvaja;Islet cell tumor (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
25324008;;Insulinoom;Insulinoma (morphologic abnormality);;0;30.09.2019;28.04.2020;;Eesti Patoloogide Selts;0;Tunnistatud kehtetuks, seda asendab 20955008 Insulinoma, malignant (morphologic abnormality);
128855009;;Glükagonoom;Glucagonoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128642005;;Somatostatinoom;Somatostatinoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
16189002;;Gastrinoom;Gastrinoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
31131002;;Vasoaktiivset intestinaalset peptiidi produtseeriv kasvaja;Vipoma, malignant (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
402562005;;Pigmenteerunud epitelioidne melanotsütoom;Malignant melanoma animal-type (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
399941001;;Tsülindrokartsinoom;Malignant cylindroma of skin (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
404001007;;Tsellulaarne dermatofibroom;Cellular histiocytoma of skin (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
449204005;;Piloleiomüoom;Pilar leiomyoma (disorder);;0;30.09.2019;28.04.2020;;Eesti Patoloogide Selts;0;Tunnistatud kehtetuks, seda asendab 254767008 Cutaneous leiomyoma (disorder);
400162006;;Kiirelt taanduv kongenitaalne hemangioom;Rapidly involuting congenital hemangioma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
399973007;;Mittetaanduv kongenitaalne hemangioom;Non-involuting congenital hemangioma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
253053003;;Hemangioom;Benign hemangioma (morphologic abnormality);;0;30.09.2019;;30.11.2021;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 2099007 Hemangioom, lisaks muudetud nimetust Verrucous venous malformation -> Hemangioom. NB! See mõiste oli kehtetu perioodil 28.04.2020 - 30.11.2021 (seda asendas 2099007 Hemangioom);2- limaskesta low-grade neoplaasia
404034009;;Naha närvitupe müksoom;Dermal nerve sheath myxoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
399922004;;Tsellulaarne neurotekeoom;Cellular neurothekeoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
10623005;;Luu fibroosne düsplaasia;Fibrous dysplasia of bone (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
703708006;;Notokordikasvaja, healoomuline;Benign notochordal tumor (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
128773000;;Luupinna osteosarkoom, high-grade;High grade surface osteosarcoma (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
700250006;;Tavaline interstitsiaalne pneumoonia (UIP);Idiopathic pulmonary fibrosis (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
768934004;;Intraneuraalne perineurioom;Intraneural perineurioma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
44274007;;Lümfotsütaarne interstitsiaalne pneumoonia (LIP);Lymphoid interstitial pneumonia (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
404162004;;Retikulohistiotsütoom;Solitary reticulohistiocytoma (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
785766008;;Segatüüpi neuroendokriinne-mitteneuroendokriinne kasvaja (MiNEN);Mixed neuroendocrine-non neuroendocrine neoplasm (morphologic abnormality);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;4- vähk
40442005;;Äge rakkude vahendatud siiriku äratõukereaktsioon;Acute cellular graft rejection (finding);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
722955006;;Krooniline NK-rakuline lümfoproliferatiivne haigus;Chronic lymphoproliferative disorder of natural killer cells (disorder);;0;30.09.2019;;;Eesti Patoloogide Selts;1;;
253068002;;Heledarakuline ependümoom;Clear cell ependymoma (morphologic abnormality);;0;28.04.2020;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 198781012 Clear cell ependymoma;
823017009;;Eesnäärme duktaalne adenokartsinoom;Infiltrating duct carcinoma of prostate (disorder);;0;28.04.2020;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 137209013 Duct adenocarcinoma;
827161000;;Mitteküps teratoom;Malignant immature teratoma (morphologic abnormality);;0;28.04.2020;;;Eesti Patoloogide Selts;1;Asendab kehtetuks tunnistatud väärtust 32793010 Immature teratoma;
